product_id,product_title,product_category_leaf_id,product_category_top_id,product_category_breadcrumb,product_brand,product_model_number,product_price_currency,product_price_min,product_price_max,product_moq,product_unit,product_sales_volume_text,product_sku_ids,product_default_sku_id,seller_company_id,seller_company_name,seller_business_type,seller_register_country,seller_years_on_platform,seller_average_rating,seller_total_reviewed_orders,seller_trade_assurance_enabled,seller_on_time_delivery_rate,review_source,review_id,reviewer_name,reviewer_country,review_rating,review_title,review_text,review_date,review_verified_purchase,review_repeat_buyer,review_helpful_votes,review_total_votes,review_price_at_review,review_currency,review_variant,review_images_count,data_source,scraped_at
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-010,Y***a,United States,5,,Just love it everything is what i expected just love it everything is what i expected|Show hidden reviews,"Apr 1, 2023",True,True,0,,369.04-481.36,BDT,,4,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-011,N***e,Belgium,5,,"Everything delivered on time. 
 Due to an error in the first order due to the holiday period , an extra set of carmats was delivered . 
 Very satisfied and honest seller and company 
 
 Mvg nico","Jan 8, 2023",True,True,0,,"2,221.64-7,405.46",BDT,,4,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-012,O***e,Nigeria,5,,The quality is very good. Perfectly fits my acura mdx 2008 interior.,"Aug 28, 2022",True,False,0,,"2,838.76-3,085.61",BDT,,4,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-013,m***a,United States,5,,Definitely recommend this seller. It is the exact same ones you see on tiktok. Thank you! !|This product is no longer available,"Jul 15, 2022",True,False,0,,,,,4,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-014,A***a,Brunei Darussalam,5,,Good quality..just they need to double cek customer order on color,"Sep 16, 2021",True,True,1,,"2,838.76-3,455.88",BDT,,4,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-015,L***z,United States,5,,One question this means package its already home? Because i didnt have it yet! !,"Aug 27, 2021",True,False,0,,"4,690.12-4,936.97",BDT,,5,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-016,f***n,France,5,,Thank you for your fast shipping. We are very satisfied with the product.,"Apr 7, 2021",True,False,0,,"4,628.41-4,935.74",BDT,,4,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-017,L***s,United States,5,,Love product i even sent your actual site to a few people by message i will be ordering again,"Nov 2, 2020",True,True,0,,"5,183.82-5,554.09",BDT,,4,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-018,b***e,Georgia,5,,"Very nice customers service 
 Quality of products also excellent 👌","Oct 20, 2020",True,False,0,,"5,183.82-5,554.09",BDT,,4,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-019,E***a,United States,5,,👍 👍 👍   Took long time course the covid but good covers,"Sep 30, 2020",True,False,0,,"5,183.82-5,554.09",BDT,,4,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-020,D***,United States,5,,Everything you oook for when you order came as if i designed the system myself thanks i’ll be referring you to my all  friends,"Apr 25, 2020",True,False,0,,"3,085.61-3,702.73",BDT,,4,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-021,A***O,Germany,5,,"Excellent, I couldn't have wished for better.","Mar 18, 2020",True,False,0,,"6,171.21-10,861.33",BDT,,5,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-022,D***l,United States,5,,"Product received a bit late, but all worth it due to the quality of the product, well worth the wait. Very satisfied","Feb 18, 2020",True,False,0,,"3,085.61-3,702.73",BDT,,4,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-023,a***a,Kuwait,5,,"The product is very beautiful, the material is excellent, and the seller is honest and very cooperative.","Jan 25, 2020",True,False,2,,"3,949.58-5,554.09",BDT,,4,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-024,A***,Russia,5,,"Very good product. There is indeed a small nuance, but the quality is excellent.|This product is no longer available","Dec 14, 2019",True,True,0,,,,,4,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-025,m***z,Saudi Arabia,5,,"Thanks alot it is coming with good packibg same photo evry thing nice 
 Thank you so much","Nov 25, 2019",True,False,0,,"2,838.76-3,702.73",BDT,,4,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-026,Т***д,Russia,5,,"I gave five stars, the first one got lost but everything was quickly resolved, however it was sent only on the third day, received it in 3 weeks, quality is okay so I liked everything but I still don't know how it will perform.","Nov 4, 2019",True,False,0,,"7,405.46",BDT,,4,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-027,C***E,France,5,,"I am satisfied, arrived in good condition... Great! 
 Find me seat covers for C HR 2018 and I will place an order.","Oct 4, 2019",True,True,0,,"8,022.58-8,516.27",BDT,,4,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-028,D***s,New Zealand,5,,"Very happy, top quailty,service, very good product","Oct 2, 2019",True,False,0,,"2,777.05-3,702.73",BDT,,4,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-029,P***u,Cyprus,5,,"Very good quality as described great communication with seller. Highly recommended, great value mats! !","Sep 19, 2019",True,False,0,,"4,936.97-5,554.09",BDT,,4,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-030,M***n,United States,5,,"The product is good, super light weight, easy to put on. Hard to track the shipment. Asked for help but they only provide the tracking number, i needed to call usps several times to located the product and that was frustrated.","Sep 3, 2019",True,True,0,,"2,468.49-3,702.73",BDT,,4,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-031,S***g,Canada,5,,"Very good quality, more better than other goods in the market","Aug 6, 2019",True,True,0,,"1,234.25-1,851.37",BDT,,4,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-032,A***i,Bahrain,5,,I would like to thanks the supplier for his support,"May 8, 2019",True,True,0,,"2,838.76-3,702.73",BDT,,4,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-033,O***l,France,5,,"The seller is super, everything arrived quickly, he wrote and clarified the car himself, treated it with full dedication, I highly recommend.","Apr 9, 2019",True,False,0,,"2,777.05-3,702.73",BDT,,5,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-034,i***v,Russia,5,,"Received the ordered mats for Hover 5, they fit well, satisfied with the quality, recommend the seller.","Apr 5, 2019",True,False,0,,"8,022.58-8,516.27",BDT,,4,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-035,J***o,Virgin Islands (U.S.),5,,"Everything was good 
 Reach the time they say it was going to customer service was great","Mar 25, 2019",True,False,0,,"2,838.76-3,702.73",BDT,,4,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-036,C***R,Turkey/Türkiye,5,,"The product was shipped after 20 days and everything seems fine except for the shipping fee, which is more than 2/3 of the product's price.","Mar 14, 2019",True,False,0,,"6,418.06-7,405.46",BDT,,4,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-037,a***o,Spain,5,,"everything perfect, correct shipping and as expected, good quality","Mar 13, 2019",True,False,1,,"7,405.46",BDT,,4,alibaba.com,2026-07-25T04:12:57+06:00
1600114448539,Custom Made Original Full Set Acccord Waterproof Leather Car Seat Cover for Acccord Car Model Seat Cushion,100001120,202014504,"Vehicle Accessories, Electronics & Tools > Interior Accessories > Car Seat Covers",LSD,2020-9-16/1,BDT,6788.34,7158.61,1,set,3 sold,"100398888326,100398888323,100398888325,100398888324",100398888323,238246415,"Guangzhou Roadstar Car Accessories Co., Ltd.","Manufacturer,Trading Company,Agent",CN,10,4.8,15,True,64.9%,store_review,REV-038,G***a,United States,5,,"Good quality, fits pretty good, nice feel and material. Matches my bmw f30 interior perfectly.","Mar 10, 2019",True,False,0,,"8,022.58-8,516.27",BDT,,4,alibaba.com,2026-07-25T04:12:57+06:00
